Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
07-01-2020 15.30,150,0,174.4,250.3,517.8,24.9,0,2798.9,4065.4
07-01-2020 16.00,148.1,0,164.4,257.5,506.6,19.7,0,2910.7,4156.1
07-01-2020 16.30,149,0,172.1,259.2,515.4,64.8,0,2894,4238.2
07-01-2020 17.00,145.5,0,190.5,270.2,491.2,136.9,0,2955.7,4459.1
07-01-2020 17.30,148.4,0,164.7,280.9,326.4,210.7,0,2990,4542.3
07-01-2020 18.00,166.4,0,176.8,286.3,312.8,231.3,0,3080.2,4571.1
07-01-2020 18.30,168.1,0,164.4,281.1,346.7,137.7,0,2968.4,4472
07-01-2020 19.00,167.3,0,170.7,311.6,364.8,63.5,0,2927.6,4360.3
07-01-2020 19.30,166,0,164,296,359.1,58.6,0,2872.9,4275.7
07-01-2020 20.00,168.6,0,172.4,292.4,365.6,64.7,0,2706.3,4125.5
07-01-2020 20.30,166.9,0,169.7,295.2,319.2,20.9,0,2567.2,3995
07-01-2020 21.00,167.6,0,172.8,220.9,336.4,143.7,0,2478.6,3880.7
07-01-2020 21.30,164.9,0,165.4,202.5,303.8,14.6,0,2423.9,3687.1
07-01-2020 22.00,167.9,0,172.1,202.1,298.4,18.1,0,2313.9,3516.6
07-01-2020 22.30,166.9,0,180.1,141.9,263.6,14.9,0,2216.9,3340.6
07-01-2020 23.00,149.1,0,187.5,138.1,271.1,0,0,1889.1,3177.5
07-01-2020 23.30,126.9,0,189.5,137.7,264.2,0,0,1725.6,3110.3
08-01-2020 0.00,121.2,0,171.4,143.4,318.6,0,0,1628.8,2943.4
08-01-2020 0.30,119.2,0,166.1,155.7,314.4,0,0,1520.9,2842.9
08-01-2020 1.00,117.3,0,165.7,155.4,311.7,0,0,1490.5,2766.6
08-01-2020 1.30,119.7,0,174.2,157.1,319.6,0,0,1277.1,2694.1
08-01-2020 2.00,120.9,0,176.2,157.3,323.8,0,0,1105.2,2648.3
08-01-2020 2.30,118.8,0,167.4,155.5,313.8,0,0,973.5,2634.9
08-01-2020 3.00,118.2,0,166.8,155.1,313,0,0,938.2,2601
08-01-2020 3.30,120.2,0,172.2,157.1,320.3,0,0,858.5,2598.4
08-01-2020 4.00,122.4,0,188.2,161.1,335.6,0,0,945.1,2583.7
08-01-2020 4.30,121.3,0,176.5,158.2,343.1,0,0,1013,2582.6
08-01-2020 5.00,123.4,0,191.6,162.2,366.9,0,0,1026.8,2578.9
08-01-2020 5.30,123.9,0,193.3,162.4,377.8,0,0,1163.2,2650.4
08-01-2020 6.00,124.1,0,195.9,163.5,380.9,0,0,1263.5,2758.4
08-01-2020 6.30,122.9,0,239.9,226.9,375.2,15.4,0,1314.7,2985.1
08-01-2020 7.00,134.9,0,415.2,244.7,441.8,19.8,0,1249.9,3259.9
08-01-2020 7.30,141.3,0,476.9,270.8,613.2,15.3,0,1154.6,3605.5
08-01-2020 8.00,143,0,430.4,292.5,679.4,15.4,0,1149.2,3819.7
08-01-2020 8.30,160.3,0,321.4,311,737.8,15.6,0,1083.6,3841
08-01-2020 9.00,164,0,207.6,314.3,752.1,15.6,0,1036.7,3858.2
08-01-2020 9.30,166.8,0,223.8,319.1,911.3,67.2,0,791.3,3919.8
08-01-2020 10.00,160.5,0,402.7,320,948.1,84.7,0,647.2,3952.1
08-01-2020 10.30,158.2,0,469,318.4,976.2,26.6,0,655.2,3983.7
08-01-2020 11.00,160.2,0,477.9,321,1021.7,27.6,0,586.2,4038.8
08-01-2020 11.30,160.8,0,476.4,327.8,1072.4,25.5,0,515.9,3585.1
08-01-2020 12.00,165.8,0,474,341.7,1122.5,20.1,0,403.4,4036.9
08-01-2020 12.30,165,0,463.7,339.5,1155.5,14.6,0,459.9,4074.1
08-01-2020 13.00,163.8,0,460.7,337.5,1216,14.6,0,446.2,4110.8
08-01-2020 13.30,164.5,0,466.1,340.9,1208.9,14.8,0,443,4088.6
08-01-2020 14.00,151.4,0,477.5,342.6,1247.9,19.5,0,313.6,4037.7
08-01-2020 14.30,150.4,0,474,341.1,1265.7,16.7,0,385.7,4091.3
08-01-2020 15.00,147.3,0,474.7,342.6,1337.5,58.7,0,250.4,4101
08-01-2020 15.30,148.9,0,475.2,342.7,1390.7,58.7,0,198.5,4140.8
08-01-2020 16.00,146.8,0,470.6,340.9,1447.8,57,0,206.8,4191.8
08-01-2020 16.30,145.6,0,463.8,337.6,1575.5,124.4,0,252.4,4367.8
08-01-2020 17.00,148.9,0,489.7,343,1677.6,186.2,0,219,4616.9
08-01-2020 17.30,163.5,0,537.7,336,1680.5,176.4,44,312.5,4715.3
08-01-2020 18.00,162.8,0,543.4,333.3,1566.6,179.3,11.3,468.5,4684.8
08-01-2020 18.30,165.3,0,534,339.4,1469.1,75.1,0,654.5,4587
08-01-2020 19.00,162.2,0,470.7,332.9,1382.3,20,0,894.9,4492.9
08-01-2020 19.30,161.4,0,463.9,332.3,1192.6,20.1,0,1117.7,4381.2
08-01-2020 20.00,165.3,0,478.1,307.7,946.4,18.4,0,1317.8,4251.1
08-01-2020 20.30,162.8,0,441.4,309.6,884.5,19.8,0,1530.2,4149.1
08-01-2020 21.00,138.3,0,451.4,315.1,665.1,20.7,0,1610.3,4019.7
08-01-2020 21.30,117.6,0,361.9,310.3,706.8,19.6,0,1615.5,3847.3
08-01-2020 22.00,122.7,0,214.6,319,760.3,28.9,0,1690.3,3678.3
08-01-2020 22.30,121.1,0,203.8,316.4,515.5,24.2,0,1784.3,3457.5
08-01-2020 23.00,120.1,0,201.1,315.2,504.1,19.9,0,1701,3316.1
08-01-2020 23.30,120.9,0,213.3,319.2,792.5,19.3,0,1561.1,3280.6
09-01-2020 0.00,113.9,0,219.3,309.5,839.2,0,0,1566,3138.1
09-01-2020 0.30,115.8,0,221.4,310.4,704.6,0,0,1646.8,3041.9
09-01-2020 1.00,114,0,201.1,308.9,646.3,0,0,1659.3,2957.6
09-01-2020 1.30,117.5,0,200.5,312.9,608.5,0,0,1591.4,2865.9
09-01-2020 2.00,120.7,0,214.9,320,649.2,0,0,1394.8,2794.7
09-01-2020 2.30,118.3,0,200.4,315.7,611.4,0,0,1478.4,2787.4
09-01-2020 3.00,117.9,0,200.2,314.4,608.2,0,0,1378.1,2702
09-01-2020 3.30,120.9,0,209.8,320.3,646.3,0,0,1187.7,2692.1
09-01-2020 4.00,125,0,285.4,324.8,669.9,0,0,912,2703.1
09-01-2020 4.30,118,0,374.7,316.1,715.1,0,0,623.6,2702.9
09-01-2020 5.00,123.7,0,443.9,322,919.4,0,0,377.9,2728.9
09-01-2020 5.30,125.9,0,488.8,321.9,1164,0,0,212.8,2809.8
09-01-2020 6.00,122.3,0,486,320.5,1327.3,0,0,220.8,2930
09-01-2020 6.30,124.2,0,491.7,321.4,1340.5,117.9,0,170.7,3167.5
09-01-2020 7.00,125.4,0,498.4,345.2,1349.9,208.1,0,135.9,3447.3
09-01-2020 7.30,123.4,0,490.2,343.6,1363.1,187.7,0,131.1,3810.6
09-01-2020 8.00,126.8,0,521.5,341.9,1364.9,186.3,0,132.3,4010.3
09-01-2020 8.30,126.5,0,543.3,333.3,1319.7,20.3,47.7,187.6,4069.9
09-01-2020 9.00,138.1,0,556.4,338.8,1417,20.3,18.6,144.5,4082.2
09-01-2020 9.30,146.9,0,520.1,340.6,1432.8,104.4,55.4,163.8,4162.5
09-01-2020 10.00,149.1,0,524,341.2,1488,65.8,55.9,134.7,4185.2
09-01-2020 10.30,144.6,0,510,336.7,1585.9,59.2,54.3,102.4,4184.7
09-01-2020 11.00,145.9,0,502.5,339.7,1644.2,14.8,54.1,106.7,4206.5
09-01-2020 11.30,147.3,0,478.5,340.9,1650.6,16.5,55.3,95.5,4218.5
09-01-2020 12.00,147.8,0,475.4,341.6,1648.2,15.6,54.7,68.8,4215.5
09-01-2020 12.30,148.4,0,482.8,342.8,1668.8,17.4,55.7,47.3,4233
09-01-2020 13.00,145,0,499.2,341,1692.9,14.3,54.2,28.2,4231.7
09-01-2020 13.30,145.3,0,506.9,336.6,1674.2,0,53.5,54.9,4157.5
09-01-2020 14.00,147,0,484.5,341.6,1657.9,0,41.1,135.2,4165.1
09-01-2020 14.30,145.5,0,473.9,339,1646.2,0,19.6,184.6,4149.2
09-01-2020 15.00,145.3,0,473.6,338.8,1642.3,0,19.4,246.1,4199.1
09-01-2020 15.30,147,0,476.1,339.9,1658.2,0,20,301.8,4256.3
09-01-2020 16.00,145.7,0,475.3,338.9,1579.2,0,19.9,366.4,4313.2
09-01-2020 16.30,146.8,0,485.2,338.8,1655.4,50,44.3,345,4452.3
09-01-2020 17.00,146.8,0,544.9,341.2,1727.5,144.5,90.4,360.1,4697.7
09-01-2020 17.30,146.8,0,568,340.9,1742.9,143.3,90.3,438.6,4831.9
09-01-2020 18.00,144,0,540.2,334.9,1617.4,136,53.4,588.5,4787.6
09-01-2020 18.30,152.2,0,462.9,333.6,1472.8,94.5,15.8,811.9,4686
09-01-2020 19.00,155.7,0,455.3,332.8,1354.9,57,0,1108.3,4567.8
09-01-2020 19.30,155.5,0,461,333.6,1248.1,57.4,0,1509.2,4466.8
09-01-2020 20.00,145.8,0,486.5,317.4,916.9,68.4,0,1792.1,4348.2
09-01-2020 20.30,142.4,0,469.6,312.9,1004,20.8,0,1802.8,4199.8
09-01-2020 21.00,146.7,0,421.9,320.3,900.3,28.1,0,1825.1,4076.3
09-01-2020 21.30,144.6,0,420,317.9,714,24.2,0,1900.6,3950.7
09-01-2020 22.00,144.1,0,360.8,314.9,614.2,19.8,0,1842.6,3775.1
09-01-2020 22.30,141.4,0,269.5,311.1,603.3,20.2,0,1702.4,3534.6
09-01-2020 23.00,151.1,0,223.7,324.7,577.3,36.5,0,1501.5,3408.9
09-01-2020 23.30,144.6,0,164.1,315.2,444.9,17.6,0,1305,3343.8
10-01-2020 0.00,115.7,0,164.7,311,411.9,15.6,0,1287,3194.1
10-01-2020 0.30,125.5,0,0.1,322.9,526.8,0,0,1113.7,3098.9
10-01-2020 1.00,121.8,0,0.1,321.2,505.1,0,0,1077,3008.9
10-01-2020 1.30,120.6,0,0.1,319.1,473.9,0,0,915.2,2908.2
10-01-2020 2.00,119.2,0,0.1,315.8,552.3,0,0,761.3,2868.6
10-01-2020 2.30,114.6,0,0.1,308.9,515.7,0,0,771.6,2850.8
10-01-2020 3.00,118.7,0,0.1,313.9,476.4,0,0,718.7,2768.1
10-01-2020 3.30,119.4,0,0.1,315.4,483,0,0,753.5,2757.5
10-01-2020 4.00,121.1,0,0.1,318.7,483,0,0,720,2765.1
10-01-2020 4.30,123,0,0.1,320.9,559.4,0,0,621,2744.8
10-01-2020 5.00,120.2,0,0.1,317.4,619.6,0,0,709.2,2760.2
10-01-2020 5.30,114.8,0,126.9,309.9,663.4,0,0,690.7,2786.6
10-01-2020 6.00,120.7,0,255.3,317.7,761.2,0,0,669.7,2921.5
10-01-2020 6.30,120.9,0,307.6,318.9,869.5,18.5,0,595.3,3126.3
10-01-2020 7.00,114.1,0,164.1,309.4,867.3,15.5,0,785,3397
10-01-2020 7.30,120.9,0,165.4,317.8,970,15.4,0,937.7,3744.4
10-01-2020 8.00,127,0,172.8,345.9,981.5,91.6,0,1171.8,3937.4
10-01-2020 8.30,123.5,0,164.7,338.6,980.8,85,0,1329.9,3968.8
10-01-2020 9.00,133.9,0,169.1,342.3,1006.1,101,0,1599.2,3973.9
10-01-2020 9.30,140.3,0,165,340.1,949.6,96.6,0,1831.8,4062.8
10-01-2020 10.00,137.6,0,164.7,334.1,842.2,93.9,0,2126.4,4117.2
10-01-2020 10.30,141.1,0,163,315.1,809.8,59,0,2188.8,4097.6
10-01-2020 11.00,139.1,0,164.4,315.7,765.3,20,0,2315.6,4077.1
10-01-2020 11.30,142.4,0,175.1,313.1,759.6,27.4,0,2391.3,4086.6
10-01-2020 12.00,144.4,0,164.7,288.9,681.6,19.8,0,2550.9,4098
10-01-2020 12.30,142.6,0,164.7,287.8,570,20.1,0,2659.7,4091.1
10-01-2020 13.00,143.5,0,167.7,289.3,406.9,21.4,0,2818,4091.6
10-01-2020 13.30,145.8,0,173.8,285.1,420.8,24.2,0,2756,4001.1
10-01-2020 14.00,147,0,180.8,272.3,430.8,27.3,0,2713.3,3980.9
10-01-2020 14.30,144.4,0,172.1,270.5,417.6,23.8,0,2786.9,3999.2
10-01-2020 15.00,143.8,0,165,269,405.1,20.1,0,2870.3,4056.2
10-01-2020 15.30,144.3,0,165.7,242.6,406.2,18.4,0,2915.7,4107.6
10-01-2020 16.00,143.4,0,163.7,242.8,401.3,20.1,0,2916.4,4171.3
10-01-2020 16.30,143.6,0,169.4,242.6,412.9,26,0,3047.1,4340
10-01-2020 17.00,146.9,0,175.1,246.4,535.3,108.1,0,3171.4,4538.4
10-01-2020 17.30,158.7,0,171.4,225.8,604.2,104.3,0,3180.9,4617.4
10-01-2020 18.00,157.1,0,164.4,221.4,582.9,98,0,3174.5,4587.2
10-01-2020 18.30,158.2,0,164,178.8,587.8,13.9,0,3185.6,4520.9
10-01-2020 19.00,156.4,0,164.4,178.3,578.9,15.2,0,3035.8,4405.1
10-01-2020 19.30,141,0,164,177.1,542,13.8,0,2980.5,4282
10-01-2020 20.00,141.5,0,164.7,178.7,497.9,14.2,0,2833.7,4153.2
10-01-2020 20.30,139.7,0,164.7,177.1,406.2,14.4,0,2830.6,4035.7
10-01-2020 21.00,141.7,0,164.7,179,415.6,13.2,0,2752.2,3898.8
10-01-2020 21.30,142,0,164.7,143.1,390.5,13.6,0,2660.7,3740.7
10-01-2020 22.00,116.5,0,166,137.5,393.7,14.4,0,2570.4,3583.8
10-01-2020 22.30,115.2,0,164,137.2,379.7,13.4,0,2438.7,3434.8
10-01-2020 23.00,116,0,164.7,137.6,386.1,16,0,2333.5,3362.7
10-01-2020 23.30,116.7,0,0,137.9,448.2,15.2,0,2366.9,3377.6
11-01-2020 0.00,115.2,0,0,137.2,377.6,13.5,0,2250.6,3208.5
11-01-2020 0.30,116.9,0,0,137,400.1,0,0,2297.6,3085.1
11-01-2020 1.00,90.7,0,0,137.3,399,0,0,2241.2,2974.6
11-01-2020 1.30,89.8,0,0,137.1,384.2,0,0,2172.1,2864.5
11-01-2020 2.00,89.9,0,0,137.4,387.7,0,0,2079.5,2783.7
11-01-2020 2.30,90.1,0,0,137.4,389.6,0,0,2031,2722.8
11-01-2020 3.00,91,0,0,137.6,403.4,0,0,1922.5,2653.5
11-01-2020 3.30,90.7,0,0,137.4,392,0,0,1915.2,2630.8
11-01-2020 4.00,91,0,0,137.8,403.4,0,0,1868.2,2599.6
11-01-2020 4.30,90.9,0,0,137.3,399.3,0,0,1876.4,2595.9
11-01-2020 5.00,90.5,0,0,137.2,394.9,0,0,1867.3,2579.4
11-01-2020 5.30,90.8,0,0,137.4,402.2,0,0,1871.6,2591.8
11-01-2020 6.00,92.3,0,0,137.3,418.5,0,0,1899,2634.2
11-01-2020 6.30,90.7,0,0,138.1,395.1,0,0,2087.2,2732.2
11-01-2020 7.00,97.8,0,0,137.7,422.7,0,0,2083.6,2798.5
11-01-2020 7.30,102.5,0,0,137.6,399.4,0,0,2139.4,2870.9
11-01-2020 8.00,114.2,0,0,137.7,401.9,18.6,0,2110.2,2985.7
11-01-2020 8.30,120.8,0,0,137.8,435.3,27.1,0,2214,3080.5
11-01-2020 9.00,116.9,0,194.9,147.5,400.1,18.2,0,2413.8,3236.1
11-01-2020 9.30,121.3,0,186.8,147.5,437.5,26.4,0,2691.4,3455.1
11-01-2020 10.00,140.7,0,164.7,243.2,490.9,15.5,0,2712.6,3566.2
11-01-2020 10.30,146.1,0,178.8,237.6,589.4,22.9,0,2578.6,3697
11-01-2020 11.00,140.2,0,164.4,266.1,616.7,15.2,0,2445.5,3768.6
11-01-2020 11.30,148.1,0,189.5,317.4,717.2,25.3,0,2091.1,3765.3
11-01-2020 12.00,139.6,0,164.4,309.4,682.2,20,0,1952,3778.4
11-01-2020 12.30,139.5,0,165.1,309.5,624.3,20.2,0,1968.3,3784.8
11-01-2020 13.00,141.4,0,168.4,315.8,408.8,23.1,0,1980.3,3723.6
11-01-2020 13.30,143.2,0,164.7,313.4,295.2,20.1,0,2037.9,3721.7
11-01-2020 14.00,143.7,0,165.1,314.9,411.7,20.1,0,1916.8,3721.7
11-01-2020 14.30,142.7,0,164.1,313,404,20.4,0,1934.9,3746.7
11-01-2020 15.00,144.8,0,174.5,318.9,590.3,26.5,0,1678.3,3695
11-01-2020 15.30,141.9,0,164.7,310.7,666,19.8,0,1806.2,3720.5
11-01-2020 16.00,147.9,0,182.1,320.8,790.1,31.3,0,1543.4,3738
11-01-2020 16.30,148.9,0,189.8,323.6,804.9,36.9,0,1528.5,3841.5
11-01-2020 17.00,146.2,0,190.9,320.1,914.1,213.8,0,1360.1,4033.9
11-01-2020 17.30,141.9,0,216.8,341.1,959.8,211.7,0,1222.3,4152.9
11-01-2020 18.00,143,0,216.8,336.2,925.1,208.4,0,1141.5,4162.5
11-01-2020 18.30,141,0,208.4,333.8,907.1,203.2,0,1186.9,4153.6
11-01-2020 19.00,144.7,0,224.5,331.3,941,214.8,0,941.6,4017.2
11-01-2020 19.30,144.2,0,250,330.1,951.7,202.8,0,793.1,3904.4
11-01-2020 20.00,144.4,0,248.6,328.8,967.4,150.2,0,652.2,3814.9
11-01-2020 20.30,142.6,0,238.2,324.5,950,57.9,0,622.8,3706.1
11-01-2020 21.00,146.1,0,235.2,340.9,1006.2,20.9,0,560.6,3612.7
11-01-2020 21.30,141.6,0,268.8,307.8,993.1,14.3,0,559.7,3502.3
11-01-2020 22.00,144.8,0,291.6,316.6,1031.6,20.9,0,551.2,3394.8
11-01-2020 22.30,145,0,309.4,318.7,1035.9,22.1,0,536.6,3298.2
11-01-2020 23.00,147,0,294.9,322.2,1021.5,0,0,476.1,3247.1
11-01-2020 23.30,138,0,265.4,310.9,958.3,0,0,540,3231.2
12-01-2020 0.00,140.7,0,103,316.7,788,0,0,607.3,3084.9
12-01-2020 0.30,118.9,0,0.1,319.7,967.7,0,0,613,2992.9
12-01-2020 1.00,115.5,0,0.1,315.4,936.8,0,0,719,2871.7
12-01-2020 1.30,114.5,0,0.1,314.4,870.9,0,0,744.6,2780.4
12-01-2020 2.00,115.7,0,0.1,316.2,675.4,0,0,801,2690.1
12-01-2020 2.30,115,0,0.1,314.9,654.3,0,0,906.5,2648.1
12-01-2020 3.00,111.8,0,0.1,313,571.2,0,0,926.8,2550.5
12-01-2020 3.30,114.7,0,0.1,313.4,454.1,0,0,963,2486
12-01-2020 4.00,118.2,0,0.1,211.1,473.3,0,0,884.2,2493.5
12-01-2020 4.30,116.4,0,0.1,208.4,466.2,0,0,826.8,2505.1
12-01-2020 5.00,116.9,0,0.1,205.4,464.2,0,0,879.4,2499.7
12-01-2020 5.30,115,0,0.1,156.8,458.8,0,0,969.9,2462.9
12-01-2020 6.00,116,0,0,159.1,527.1,0,0,1073.5,2488.6
12-01-2020 6.30,113.6,0,0,153.7,614.2,0,0,1078.6,2567.6
12-01-2020 7.00,116.3,0,0,136.9,453.6,0,0,1094.6,2615.1
12-01-2020 7.30,113.7,0,0,132.8,432.8,0,0,990.6,2700.3
12-01-2020 8.00,144.2,0,0.1,138.3,463.4,19.8,0,1017.6,2762.1
12-01-2020 8.30,146.3,0,0.1,169,537,28.8,0,1059.2,2792.3
12-01-2020 9.00,144.8,0,0.1,245.2,670.5,28.2,0,948.9,2937.3
12-01-2020 9.30,144.5,0,0.1,244.8,887.7,27.2,0,777,3129.8
12-01-2020 10.00,141.1,0,0.1,284.1,956.7,20.1,0,743,3302.9
12-01-2020 10.30,143.5,0,0.1,312.9,990,25.2,0,684.7,3425.7
12-01-2020 11.00,136.4,0,204.3,309.5,870.5,20.1,0,670.6,3525.6
12-01-2020 11.30,139.4,0,164.8,310.7,870.8,20.1,0,717.3,3574.6
12-01-2020 12.00,145,0,178.9,318.2,844.3,29.2,0,818.5,3611
12-01-2020 12.30,141.9,0,207.7,313,920.5,20.1,0,835.3,3660
12-01-2020 13.00,142.3,0,164.8,311.2,949.3,10,0,947.8,3688.3
12-01-2020 13.30,144.5,0,257,316.3,973.4,11.4,0,852.8,3649.6
12-01-2020 14.00,142.4,0,171.2,312.8,940.6,5.3,0,915.9,3591.8
12-01-2020 14.30,141.1,0,163.1,310.8,888.5,5.1,0,1000.2,3558.8
12-01-2020 15.00,138.4,0,164.4,309.5,738.6,10.3,0,1138.9,3553.3
12-01-2020 15.30,146.3,0,173.2,318.4,722.5,25.9,0,1014.3,3493.7
12-01-2020 16.00,148.8,0,183.9,320.7,847,32.8,0,988.8,3586.3
12-01-2020 16.30,148.6,0,223.4,322.2,999,153.7,0,1130.4,3723
12-01-2020 17.00,143.8,0,272.1,316.4,1001.6,213.4,0,1160.5,3942.5
12-01-2020 17.30,145.2,0,282.2,345.4,1013.4,218.3,0,1204,4144.1
12-01-2020 18.00,139.8,0,252.7,332.9,964.7,220.5,0,1312.6,4170.2
12-01-2020 18.30,138.3,0,249,331.7,954.1,204.6,0,1437.5,4146.8
12-01-2020 19.00,146.1,0,211.7,343.4,1014.6,203.3,0,1545.7,4068.4
12-01-2020 19.30,143.9,0,236.2,311.9,988.8,208.8,0,1600.5,4001.2
12-01-2020 20.00,138.3,0,218.4,308.7,957.3,62.2,0,1727.9,3843.7
12-01-2020 20.30,143.9,0,242.2,317.8,840.3,16.3,0,1774.2,3784.8
12-01-2020 21.00,144.1,0,227.8,313.8,688.2,14,0,1837.3,3679.6
12-01-2020 21.30,141.7,0,170.1,312.4,454.1,16,0,1919.9,3499.3
12-01-2020 22.00,146.4,0,175.8,209.6,294.4,21.4,0,1964.2,3321.6
12-01-2020 22.30,144.8,0,165.7,202.2,276.6,17.8,0,1834,3147.7
12-01-2020 23.00,119.1,0,172.4,158.7,293.1,17.5,0,1806.2,3076.6
12-01-2020 23.30,120.2,0,178.1,158.6,298.3,21.4,0,1827.3,3020.7
13-01-2020 0.00,113.9,0,164.4,137.5,262.9,0,0,1721.8,2852.2
13-01-2020 0.30,120.2,0,176.8,137.6,302.7,0,0,1780.1,2798.3
13-01-2020 1.00,121.2,0,177.4,138.3,301.1,0,0,1839.9,2694.6
13-01-2020 1.30,119.9,0,176.4,137.7,296.8,0,0,1907.3,2642.1
13-01-2020 2.00,118.2,0,164.7,138.2,286.5,0,0,1964.6,2620
13-01-2020 2.30,117.5,0,164.7,137.9,278.8,0,0,1912.1,2552.3
13-01-2020 3.00,117.9,0,165,138,280.3,0,0,1832.8,2489.4
13-01-2020 3.30,117.6,0,165,138,280.5,0,0,1825.1,2490
13-01-2020 4.00,118.5,0,165,137.9,284.4,0,0,1794.8,2487.7
13-01-2020 4.30,117.8,0,165,138.4,283.6,0,0,1807.8,2505.2
13-01-2020 5.00,118.9,0,177,138.4,290.5,0,0,1840.4,2538
13-01-2020 5.30,118.9,0,206.4,137.8,296.1,0,0,1873.9,2608.5
13-01-2020 6.00,119.8,0,214.9,138.9,301.3,0,0,2017,2761.3
13-01-2020 6.30,119,0,203.7,138.6,287.7,2,0,2068.8,2982.3
13-01-2020 7.00,120,0,207.5,138.4,296.8,11.4,0,2291.3,3309.2
13-01-2020 7.30,145.9,0,210.8,199,364,12.7,0,2403.6,3702.1
13-01-2020 8.00,144,0,213.1,256.8,525.7,26.1,0,2362,3901.6
13-01-2020 8.30,143.6,0,300.1,267.1,543.2,21.4,0,2304.2,3955.1
13-01-2020 9.00,143,0,232,297.3,536.4,19.9,0,2261,3994.4
13-01-2020 9.30,142.4,0,201.9,314.5,536.5,73.6,0,2189.9,4114.8
13-01-2020 10.00,142,0,200.6,309.6,495.2,20.1,0,2243.2,4101.3
13-01-2020 10.30,144.4,0,201.1,312.3,502.4,60.9,0,2136.5,4152
13-01-2020 11.00,146.8,0,217.5,313.5,514.1,85.2,0,2096.8,4245.6
13-01-2020 11.30,143.9,0,206.7,309.9,575.1,23.1,0,2057.1,4214.9
13-01-2020 12.00,142.6,0,200.1,317.5,559.2,19.8,0,2020.1,4203.2
13-01-2020 12.30,146.3,0,212.8,323.8,552,27,0,2105.9,4241
13-01-2020 13.00,144.2,0,206.6,319.6,597,23.4,0,2156.2,4200.4
13-01-2020 13.30,139.7,0,200.6,312.9,484.1,19.6,0,2314.7,4201.8
13-01-2020 14.00,144.4,0,210.5,312.1,428.7,26.7,0,2497,4255.4
13-01-2020 14.30,141.5,0,201,306.5,473.8,20.1,0,2411.7,4245.9
13-01-2020 15.00,144.5,0,206,311.5,488.5,135,0,2409.9,4201.8
13-01-2020 15.30,144.3,0,222.9,311.8,489.9,135.1,0,2375.9,4270.7
13-01-2020 16.00,143.2,0,254.5,318.1,477.2,114.2,0,2282.7,4251
13-01-2020 16.30,146.3,0,272,316,396.9,188.3,0,2337.5,4317.2
13-01-2020 17.00,144.3,0,296.6,309.7,412.9,189.1,0,2367.5,4488
13-01-2020 17.30,143.8,0,296.8,310.1,316,142.7,0,2499.4,4663.8
13-01-2020 18.00,139.6,0,257.8,307.1,350.5,97.4,0,2494.6,4626
13-01-2020 18.30,154,0,258.4,307.1,291,19.7,0,2520.3,4509.7
13-01-2020 19.00,158.2,0,200.5,314.4,212.9,22.2,0,2703.3,4452.7
13-01-2020 19.30,157,0,202.3,312.8,208.6,19,0,2649.4,4314.8
13-01-2020 20.00,144.4,0,207,315.1,219.7,23.9,0,2665.8,4201.8
13-01-2020 20.30,142.3,0,199.8,285.1,207.3,19.6,0,2654,4096.6
13-01-2020 21.00,142.8,0,200.2,240.4,220.8,19.7,0,2620.1,3985.7
13-01-2020 21.30,141.6,0,166.4,230.7,247.5,19.3,0,2605.5,3811.9
13-01-2020 22.00,144,0,170.1,159.6,258.2,25.9,0,2427.8,3618.6
13-01-2020 22.30,142.8,0,164.4,156.9,250.7,18.6,0,2238.1,3418.3
13-01-2020 23.00,139.1,0,165.1,152.6,243.4,18.4,0,1907.2,3307.6
13-01-2020 23.30,145.4,0,178.8,159.9,265.7,28,0,2044.2,3247.8
14-01-2020 0.00,142.6,0,165.1,136,246.5,0,0,1963.3,3125
14-01-2020 0.30,146.5,0,164.4,137.8,249.6,0,0,2097.4,3012.2
14-01-2020 1.00,146.2,0,164.7,136.1,246.8,0,0,2051.4,2928.8
14-01-2020 1.30,147.5,0,169.4,138.4,255.7,0,0,2029,2864.4
14-01-2020 2.00,149.3,0,174.2,140.1,263.8,0,0,1952.5,2818.1
14-01-2020 2.30,148.5,0,173.5,140.9,264.6,0,0,1914.1,2786.3
14-01-2020 3.00,149.3,0,178.8,141.1,266.8,0,0,1951.4,2757.7
14-01-2020 3.30,145.4,0,165.1,135.8,246.8,0,0,1949.3,2728.2
14-01-2020 4.00,146.4,0,165.1,137.6,247.2,0,0,1932.8,2751.6
14-01-2020 4.30,149.6,0,180.9,142.2,269.1,0,0,1834,2753.4
14-01-2020 5.00,151.6,0,189.2,163.1,318.5,0,0,1778.2,2750.3
14-01-2020 5.30,145.8,0,165.4,223.4,335.4,0,0,1772.7,2807.1
14-01-2020 6.00,147.3,0,171.1,225,319.8,0,0,1757.3,2922.4
14-01-2020 6.30,146.9,0,256,257.2,374.1,9.5,0,1744.6,3188.9
14-01-2020 7.00,147.9,0,308.4,304.7,579.4,18.4,0,1603.9,3472.8
14-01-2020 7.30,146.3,0,299.9,320.1,632.7,100.1,0,1661.3,3829.4
14-01-2020 8.00,146.9,0,295.9,318.9,685.8,140,0,1519.1,4013.8
14-01-2020 8.30,148.1,0,317.4,324.4,719.9,150,0,1426.3,4044.4
14-01-2020 9.00,147.1,0,306,321,742,184.9,0,1352.3,4089.9
